X1	X2	sign
YOR372C	YKL096WA	NA
YOR372C	YKR042W	NA
YOR372C	YLR300W	NA
YOR372C	YMR001CA	NA
YOR372C	YMR001C	NA
YOR372C	YMR002W	NA
YOR372C	YMR199W	NA
YOR372C	YNL056W	NA
YOR372C	YNL058C	NA
YOR372C	YNL241C	NA
YOR372C	YNR018W	NA
YOR372C	YOR138C	NA
YOR372C	YOR140W	NA
YOR372C	YOR316CA	NA
YOR372C	YOR316C	NA
YOR372C	YOR317W	NA
YOR372C	YPR119W	NA
YOR372C	YPR148C	NA
YOR372C	YPR149W	NA
YPL038W	SNR52	NA
YPL038W	SNR56	NA
YPL038W	YAL012W	NA
YPL038W	YBL074C	NA
YPL038W	YDR042C	NA
YPL038W	YER091C	NA
YPL038W	YER092W	NA
YPL038W	YER133W	NA
YPL038W	YGL184C	NA
YPL038W	YHR193C	NA
YPL038W	YHR194W	NA
YPL038W	YJL191W	NA
YPL038W	YJL192C	NA
YPL038W	YJL210W	NA
YPL038W	YJL212C	NA
YPL038W	YJR137C	NA
YPL038W	YJR138W	NA
YPL038W	YLR179C	NA
YPL038W	YLR180W	NA
YPL038W	YNL277WA	NA
YPL038W	YNL277W	NA
YPL038W	YPR167C	NA
YPL038W	YPR168W	NA
YPL049C	SNR128	NA
YPL049C	SNR190	NA
YPL049C	TD(GUC)L2	NA
YPL049C	TE(UUC)G1	NA
YPL049C	TI(AAU)P2	NA
YPL049C	TK(UUU)G2	NA
YPL049C	TK(UUU)P	NA
YPL049C	TL(UAA)N	NA
YPL049C	TR(UCU)G2	NA
YPL049C	TX(XXX)D	NA
YPL049C	YAR014C	NA
YPL049C	YAR015W	NA
YPL049C	YBL016W	NA
YPL049C	YBL017C	NA
YPL049C	YBL060W	NA
YPL049C	YBL061C	NA
YPL049C	YBR040W	NA
YPL049C	YBR060C	NA
YPL049C	YBR082C	NA
YPL049C	YBR083W	NA
YPL049C	YCL027W	NA
YPL049C	YCL055W	NA
YPL049C	YCL056C	NA
YPL049C	YDL127W	NA
YPL049C	YDL135C	NA
YPL049C	YDR085C	NA
YPL049C	YDR169CA	NA
YPL049C	YDR169C	NA
YPL049C	YDR309C	NA
YPL049C	YDR312W	NA
YPL049C	YDR378C	NA
YPL049C	YDR379W	NA
YPL049C	YDR465C	NA
YPL049C	YDR466W	NA
YPL049C	YEL040W	NA
YPL049C	YFL026W	NA
YPL049C	YFL027C	NA
YPL049C	YGR014W	NA
YPL049C	YGR108W	NA
YPL049C	YGR165W	NA
YPL049C	YGR189C	NA
YPL049C	YGR233C	NA
YPL049C	YGR234W	NA
YPL049C	YHR005C	NA
YPL049C	YHR084W	NA
YPL049C	YHR086W	NA
YPL049C	YHR205W	NA
YPL049C	YIL015W	NA
YPL049C	YIL036W	NA
YPL049C	YIL037C	NA
YPL049C	YIL123W	NA
YPL049C	YJL148W	NA
YPL049C	YJL186W	NA
YPL049C	YJL187C	NA
YPL049C	YKL095W	NA
YPL049C	YKL096CB	NA
YPL049C	YKL096W	NA
YPL049C	YKL104C	NA
YPL049C	YKL189W	NA
YPL049C	YKR091W	NA
YPL049C	YLR084C	NA
YPL049C	YLR332W	NA
YPL049C	YLR353W	NA
YPL049C	YLR452C	NA
YPL049C	YLR453C	NA
YPL049C	YLR454W	NA
YPL049C	YML046W	NA
YPL049C	YML047C	NA
YPL049C	YMR197C	NA
YPL049C	YMR198W	NA
YPL049C	YMR222C	NA
YPL049C	YMR223W	NA
YPL049C	YMR232W	NA
YPL049C	YMR305C	NA
YPL049C	YMR306W	NA
YPL049C	YNL053W	NA
YPL049C	YNL106C	NA
YPL049C	YNL192W	NA
YPL049C	YNL272C	NA
YPL049C	YNL279W	NA
YPL049C	YNL280C	NA
YPL049C	YNL289W	NA
YPL049C	YNL298W	NA
YPL049C	YNR054C	NA
YPL049C	YOL082W	NA
YPL049C	YPL156C	NA
YPL049C	YPL163C	NA
YPL049C	YPL177C	NA
YPL049C	YPL192C	NA
YPL049C	YPR005C	NA
YPL049C	YPR119W	NA
YPL049C	YPR171W	NA
YPL075W	YAL038W	0
YPL075W	YAL039C	0
YPL075W	YER177W	0
YPL075W	YGR192C	0
YPL075W	YHL034C	0
YPL075W	YLR044C	0
YPL089C	SNR128	NA
YPL089C	SNR190	NA
YPL089C	SNR49	NA
YPL089C	SNR53	NA
YPL089C	SNR67	NA
YPL089C	YBR157C	NA
YPL089C	YBR158W	NA
YPL089C	YDR077W	NA
YPL089C	YDR085C	NA
YPL089C	YDR309C	NA
YPL089C	YDR524CB	NA
YPL089C	YDR524C	NA
YPL089C	YDR524WA	NA
YPL089C	YDR525WA	NA
YPL089C	YEL001C	NA
YPL089C	YEL050C	NA
YPL089C	YER001W	NA
YPL089C	YGL158W	NA
YPL089C	YGR189C	NA
YPL089C	YHL034C	NA
YPL089C	YIL122W	NA
YPL089C	YJL106W	NA
YPL089C	YJL107C	NA
YPL089C	YJL148W	NA
YPL089C	YKL096CB	NA
YPL089C	YKL096W	NA
YPL089C	YKR091W	NA
YPL089C	YKR103W	NA
YPL089C	YLR332W	NA
YPL089C	YLR390WA	NA
YPL089C	YNL066W	NA
YPL089C	YNR050C	NA
YPL202C	TK(UUU)P	0
YPL202C	YBR077C	0
YPL202C	YBR078W	0
YPL202C	YBR132C	0
YPL202C	YBR207W	0
YPL202C	YBR296CA	0
YPL202C	YBR296C	0
YPL202C	YBR297W	0
YPL202C	YDL154W	0
YPL202C	YDR151C	0
YPL202C	YDR152W	0
YPL202C	YDR270W	0
YPL202C	YDR441C	0
YPL202C	YDR475C	0
YPL202C	YEL060C	0
YPL202C	YER145C	0
YPL202C	YER146W	0
YPL202C	YER177W	0
YPL202C	YFL041WA	0
YPL202C	YFL041W	0
YPL202C	YFL042C	0
YPL202C	YGL055W	0
YPL202C	YGL056C	0
YPL202C	YGL071W	0
YPL202C	YGL181W	0
YPL202C	YGL183C	0
YPL202C	YGR130C	0
YPL202C	YGR131W	0
YPL202C	YJR005CA	0
YPL202C	YJR006W	0
YPL202C	YKL101W	0
YPL202C	YKL103C	0
YPL202C	YKR052C	0
YPL202C	YLR034C	0
YPL202C	YLR120C	0
YPL202C	YLR205C	0
YPL202C	YLR206W	0
YPL202C	YMR034C	0
YPL202C	YMR035W	0
YPL202C	YMR177W	0
YPL202C	YMR265C	0
YPL202C	YMR266W	0
YPL202C	YMR279C	0
YPL202C	YNL090W	0
YPL202C	YNL193W	0
YPL202C	YNL194C	0
YPL202C	YNL241C	0
YPL202C	YNL259C	0
YPL202C	YNL260C	0
YPL202C	YNL268W	0
YPL202C	YNL270C	0
YPL202C	YOR226C	0
YPL202C	YOR227W	0
YPL202C	YOR316CA	0
YPL202C	YOR316C	0
YPL202C	YOR317W	0
YPL202C	YPL034W	0
YPL202C	YPL135W	0
YPL202C	YPL137C	0
YPL202C	YPR119W	0
YPL202C	YPR151C	0
YPL248C	YBR018C	0
YPL248C	YBR019C	0
YPL248C	YBR020W	0
YPL248C	YDR009W	0
YPL248C	YDR277C	0
YPL248C	YGL134W	0
YPL248C	YML051W	0
YPL248C	YNL073W	0
YPL248C	YNL074C	0
YPL248C	YOR119C	0
YPL248C	YOR120W	0
YPR065W	YAL038W	1
YPR065W	YAL039C	1
YPR065W	YBL029CA	1
YPR065W	YBL029W	1
YPR065W	YBL030C	1
YPR065W	YBR157C	1
YPR065W	YBR158W	1
YPR065W	YDR077W	1
YPR065W	YDR259C	1
YPR065W	YGL006WA	1
YPR065W	YGL006W	1
YPR065W	YGL007CA	1
YPR065W	YGL008C	1
YPR065W	YGR146CA	1
YPR065W	YGR146C	1
YPR065W	YGR255C	1
YPR065W	YGR256W	1
YPR065W	YHR088W	1
YPR065W	YHR094C	1
YPR065W	YIL056W	1
YPR065W	YKL109W	1
YPR065W	YKL110C	1
YPR065W	YMR135C	1
YPR065W	YMR136W	1
YPR065W	YMR315W	1
YPR065W	YNL036W	1
YPR065W	YNL037C	1
YPR065W	YOR032C	1
YPR065W	YOR032WA	1
YPR065W	YOR178C	1
YPR065W	YPR013C	1
YPR065W	YPR063C	1
YPR104C	SNR17a	NA
YPR104C	SNR34	NA
YPR104C	YBL092W	NA
YPR104C	YBL093C	NA
YPR104C	YBR048W	NA
YPR104C	YBR117C	NA
YPR104C	YBR118W	NA
YPR104C	YBR181C	NA
YPR104C	YBR188C	NA
YPR104C	YBR189W	NA
YPR104C	YCL036W	NA
YPR104C	YCL037C	NA
YPR104C	YDL060W	NA
YPR104C	YDL061C	NA
YPR104C	YDR418W	NA
YPR104C	YDR447C	NA
YPR104C	YDR448W	NA
YPR104C	YDR449C	NA
YPR104C	YDR450W	NA
YPR104C	YER101C	NA
YPR104C	YER102W	NA
YPR104C	YER116C	NA
YPR104C	YER117W	NA
YPR104C	YER130C	NA
YPR104C	YER131W	NA
YPR104C	YFR031CA	NA
YPR104C	YFR032CA	NA
YPR104C	YFR032CB	NA
YPR104C	YFR032C	NA
YPR104C	YGL103W	NA
YPR104C	YGL104C	NA
YPR104C	YGL135W	NA
YPR104C	YGL136C	NA
YPR104C	YGL147C	NA
YPR104C	YGL188CA	NA
YPR104C	YGL189C	NA
YPR104C	YGR085C	NA
YPR104C	YGR148C	NA
YPR104C	YGR149W	NA
YPR104C	YGR213C	NA
YPR104C	YGR214W	NA
YPR104C	YHL015WA	NA
YPR104C	YHL015W	NA
YPR104C	YHL016C	NA
YPR104C	YHL033C	NA
YPR104C	YHR203C	NA
YPR104C	YHR204W	NA
YPR104C	YIL018W	NA
YPR104C	YIL053W	NA
YPR104C	YIL055C	NA
YPR104C	YIL133C	NA
YPR104C	YJL177W	NA
YPR104C	YJL178C	NA
YPR104C	YJR123W	NA
YPR104C	YJR145C	NA
YPR104C	YJR147W	NA
YPR104C	YKL180W	NA
YPR104C	YLL043W	NA
YPR104C	YLL045C	NA
YPR104C	YLR029C	NA
YPR104C	YLR030W	NA
YPR104C	YLR047C	NA
YPR104C	YLR048W	NA
YPR104C	YLR074C	NA
YPR104C	YLR075W	NA
YPR104C	YLR166C	NA
YPR104C	YLR167W	NA
YPR104C	YLR325C	NA
YPR104C	YLR326W	NA
YPR104C	YLR387C	NA
YPR104C	YLR388W	NA
YPR104C	YML024W	NA
YPR104C	YML025C	NA
YPR104C	YML026C	NA
YPR104C	YMR116C	NA
YPR104C	YMR194W	NA
YPR104C	YMR242C	NA
YPR104C	YMR242WA	NA
YPR104C	YNL069C	NA
YPR104C	YNL096C	NA
YPR104C	YNL178W	NA
YPR104C	YNL180C	NA
YPR104C	YOL039W	NA
YPR104C	YOL040C	NA
YPR104C	YOL121C	NA
YPR104C	YOL127W	NA
YPR104C	YOL128C	NA
YPR104C	YOR095C	NA
YPR104C	YOR096W	NA
YPR104C	YOR234C	NA
YPR104C	YOR312C	NA
YPR104C	YOR354C	NA
YPR104C	YOR355W	NA
YPR104C	YPL090C	NA
YPR104C	YPL131W	NA
YPR104C	YPL249CA	NA
YPR104C	YPR080W	NA
YPR199C	YAL017W	0
YPR199C	YAL018C	0
YPR199C	YBR040W	0
YPR199C	YCL054W	0
YPR199C	YDR052C	0
YPR199C	YHR195W	0
YPR199C	YJR044C	0
YPR199C	YKL001C	0
YPR199C	YLR022C	0
YPR199C	YMR087W	0
YPR199C	YOR001W	0
